CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
58.430.828/0001-60;2023-12-31;4;136915;BLAU FARMACÊUTICA S.A.;313798;Capital Autorizado;2018-01-16;0.00;;18606061;0;18606061
59.105.999/0001-86;2023-12-31;9;137424;WHIRLPOOL S.A.;314373;Capital Emitido;2017-04-27;1159102348.07;n/a;1028700892;474085114;1502786006
59.105.999/0001-86;2023-12-31;9;137424;WHIRLPOOL S.A.;314374;Capital Integralizado;2017-04-27;1159102348.07;n/a;1028700892;474085114;1502786006
59.105.999/0001-86;2023-12-31;9;137424;WHIRLPOOL S.A.;314375;Capital Subscrito;2017-04-27;1159102348.07;n/a;1028700892;474085114;1502786006
59.285.411/0001-13;2023-12-31;17;137010;BCO PAN S.A.;313901;Capital Emitido;2022-11-29;5928320482.90;;657560635;615638634;1273199269
59.285.411/0001-13;2023-12-31;17;137010;BCO PAN S.A.;313902;Capital Integralizado;2022-11-29;5928320482.90;;657560635;615638634;1273199269
59.285.411/0001-13;2023-12-31;17;137010;BCO PAN S.A.;313903;Capital Subscrito;2022-11-29;5928320482.90;;657560635;615638634;1273199269
59.418.806/0001-47;2023-12-31;7;136807;TRACK & FIELD CO S.A.;313669;Capital Emitido;2024-04-26;336147913.05;Totalmente integralizado;877251375;71992864;949244239
59.418.806/0001-47;2023-12-31;7;136807;TRACK & FIELD CO S.A.;313670;Capital Subscrito;2024-04-26;336147913.05;Totalmente integralizado;877251375;71992864;949244239
59.418.806/0001-47;2023-12-31;7;136807;TRACK & FIELD CO S.A.;313671;Capital Integralizado;2024-04-26;336147913.05;Totalmente integralizado;877251375;71992864;949244239
59.418.806/0001-47;2023-12-31;7;136807;TRACK & FIELD CO S.A.;313672;Capital Autorizado;2020-02-27;0.00;;1600000000;0;1600000000
59.717.553/0001-02;2023-12-31;8;135997;GRUPO MULTI S.A.;312553;Capital Emitido;2021-07-20;1713377678.90;Totalmente integralizado;820539225;0;820539225
59.717.553/0001-02;2023-12-31;8;135997;GRUPO MULTI S.A.;312554;Capital Subscrito;2021-07-20;1713377678.90;;820539225;0;820539225
59.717.553/0001-02;2023-12-31;8;135997;GRUPO MULTI S.A.;312555;Capital Integralizado;2021-07-20;1713377678.90;;820539225;0;820539225
59.717.553/0001-02;2023-12-31;8;135997;GRUPO MULTI S.A.;312556;Capital Autorizado;2021-05-11;0.00;;1067025987;0;1067025987
59.789.545/0001-71;2023-12-31;2;130853;POLPAR S.A.;302498;Capital Integralizado;2023-04-27;5300000.00;;68000;80000;148000
59.981.829/0001-65;2023-12-31;5;138010;RODOBENS SA;315416;Capital Autorizado;2021-01-04;1400000000.00;;0;0;0
59.981.829/0001-65;2023-12-31;5;138010;RODOBENS SA;315417;Capital Emitido;2020-12-31;540455673.00;;548920372;407374120;956294492
59.981.829/0001-65;2023-12-31;5;138010;RODOBENS SA;315418;Capital Subscrito;2020-12-31;540455673.00;;548920372;407374120;956294492
59.981.829/0001-65;2023-12-31;5;138010;RODOBENS SA;315419;Capital Integralizado;2020-12-31;540455673.00;;548920372;407374120;956294492
60.398.369/0004-79;2023-12-31;9;137060;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;313977;Capital Emitido;2024-03-01;2132152237.53;;56607699;0;56607699
60.398.369/0004-79;2023-12-31;9;137060;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;313978;Capital Subscrito;2024-03-01;2132152237.53;;56607699;0;56607699
60.398.369/0004-79;2023-12-31;9;137060;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;313979;Capital Integralizado;2024-03-01;2132152237.53;;56607699;0;56607699
60.398.369/0004-79;2023-12-31;9;137060;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;313980;Capital Autorizado;2022-05-03;3500000000.00;;0;0;0
60.444.437/0001-46;2023-12-31;7;136668;LIGHT SERVICOS DE ELETRICIDADE S.A.;313543;Capital Emitido;2022-09-30;5544283669.87;Imediato;494310225787;0;494310225787
60.444.437/0001-46;2023-12-31;7;136668;LIGHT SERVICOS DE ELETRICIDADE S.A.;313544;Capital Subscrito;2022-09-30;5544283669.87;Imediato;494310225787;0;494310225787
60.444.437/0001-46;2023-12-31;7;136668;LIGHT SERVICOS DE ELETRICIDADE S.A.;313545;Capital Integralizado;2022-09-30;5544283669.87;Imediato;494310225787;0;494310225787
60.444.437/0001-46;2023-12-31;7;136668;LIGHT SERVICOS DE ELETRICIDADE S.A.;313546;Capital Emitido;2021-01-22;5486364785.47;Imediato;489146367202;0;489146367202
60.444.437/0001-46;2023-12-31;7;136668;LIGHT SERVICOS DE ELETRICIDADE S.A.;313547;Capital Subscrito;2021-01-22;5486364785.47;Imediato;489146367202;0;489146367202
60.444.437/0001-46;2023-12-31;7;136668;LIGHT SERVICOS DE ELETRICIDADE S.A.;313548;Capital Integralizado;2021-01-22;5486364785.47;Imediato;489146367202;0;489146367202
60.444.437/0001-46;2023-12-31;7;136668;LIGHT SERVICOS DE ELETRICIDADE S.A.;313549;Capital Emitido;2019-07-17;4146364785.47;Imediato;392849277746;0;392849277746
60.444.437/0001-46;2023-12-31;7;136668;LIGHT SERVICOS DE ELETRICIDADE S.A.;313550;Capital Subscrito;2019-07-17;4146364785.47;Imediato;392849277746;0;392849277746
60.444.437/0001-46;2023-12-31;7;136668;LIGHT SERVICOS DE ELETRICIDADE S.A.;313551;Capital Integralizado;2019-07-17;4146364785.47;Imediato;392849277746;0;392849277746
60.476.884/0001-87;2023-12-31;15;137603;MAHLE-METAL LEVE S.A.;314442;Capital Emitido;2023-10-31;1168708684.00;;135539000;0;135539000
60.476.884/0001-87;2023-12-31;15;137603;MAHLE-METAL LEVE S.A.;314443;Capital Subscrito;2023-10-31;1168708684.00;;135539000;0;135539000
60.476.884/0001-87;2023-12-31;15;137603;MAHLE-METAL LEVE S.A.;314444;Capital Integralizado;2023-10-31;1168708684.00;;135539000;0;135539000
60.476.884/0001-87;2023-12-31;15;137603;MAHLE-METAL LEVE S.A.;314445;Capital Autorizado;2011-04-29;0.00;;50000000;0;50000000
60.500.139/0001-26;2023-12-31;11;131217;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;303571;Capital Integralizado;2022-09-28;337415680.16;;671819;8963221;9635040
60.500.139/0001-26;2023-12-31;11;131217;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;303572;Capital Autorizado;2022-09-28;61161826.71;;0;0;0
60.500.139/0001-26;2023-12-31;11;131217;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;303573;Capital Integralizado;2020-12-11;301976036.03;;23513669;39896525;63410194
60.500.139/0001-26;2023-12-31;11;131217;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;303574;Capital Integralizado;2020-10-05;301960925.28;;23453226;39654753;63107979
60.500.139/0001-26;2023-12-31;11;131217;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;303575;Capital Integralizado;2020-08-28;301717877.28;;22481034;35765985;58247019
60.500.139/0001-26;2023-12-31;11;131217;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;303576;Capital Integralizado;2020-07-31;301335718.78;;20952400;29651449;50603849
60.500.139/0001-26;2023-12-31;11;131217;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;303577;Capital Integralizado;2020-06-26;301099414.03;;20007181;25870573;45877754
60.500.139/0001-26;2023-12-31;11;131217;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;303578;Capital Integralizado;2020-02-27;300752829.03;;18620841;20325213;38946054
60.500.139/0001-26;2023-12-31;11;131217;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;303579;Capital Autorizado;2019-10-31;66000000.00;;0;0;0
60.537.263/0001-66;2023-12-31;7;137619;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;314484;Capital Subscrito;2023-11-28;645629854.22;;217024025;0;217024025
60.537.263/0001-66;2023-12-31;7;137619;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;314485;Capital Integralizado;2023-11-28;645629854.22;;217024025;0;217024025
60.537.263/0001-66;2023-12-31;7;137619;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;314486;Capital Autorizado;2023-11-28;0.00;;1882975975;0;1882975975
60.543.816/0001-93;2023-12-31;13;135854;IGUATEMI S.A.;312203;Capital Emitido;2023-02-01;1819551808.97;;785167052;439642726;1224809778
60.543.816/0001-93;2023-12-31;13;135854;IGUATEMI S.A.;312204;Capital Subscrito;2023-02-01;1819551808.97;;785167052;439642726;1224809778
60.543.816/0001-93;2023-12-31;13;135854;IGUATEMI S.A.;312205;Capital Integralizado;2023-02-01;1819551808.97;;785167052;439642726;1224809778
60.543.816/0001-93;2023-12-31;13;135854;IGUATEMI S.A.;312206;Capital Autorizado;2021-12-20;0.00;;1500000000;1500000000;1500000000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;314388;Capital Integralizado;2024-04-29;5775670351.97;;300136584;391572628;691709212
60.665.981/0001-18;2023-12-31;4;135803;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;312080;Capital Emitido;2023-05-25;567495153.44;N/A;489219959;0;489219959
60.665.981/0001-18;2023-12-31;4;135803;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;312081;Capital Subscrito;2023-05-25;567495153.44;N/A;489219959;0;489219959
60.665.981/0001-18;2023-12-31;4;135803;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;312082;Capital Integralizado;2023-05-25;567495153.44;N/A;489219959;0;489219959
60.665.981/0001-18;2023-12-31;4;135803;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;312083;Capital Autorizado;2021-04-13;0.00;N/A;318318429;0;0
60.730.348/0001-66;2023-12-31;2;131732;CIA MELHORAMENTOS DE SAO PAULO;304980;Capital Autorizado;2021-04-30;153718766.00;;5631445;773504;6404949
60.746.948/0001-12;2023-12-31;27;137689;BCO BRADESCO S.A.;314654;Capital Emitido;2022-03-10;87100000000.00;;5338393881;5320094147;10658488028
60.746.948/0001-12;2023-12-31;27;137689;BCO BRADESCO S.A.;314655;Capital Subscrito;2022-03-10;87100000000.00;;5338393881;5320094147;10658488028
60.746.948/0001-12;2023-12-31;27;137689;BCO BRADESCO S.A.;314656;Capital Integralizado;2022-03-10;87100000000.00;;5338393881;5320094147;10658488028
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;310808;Capital Integralizado;2023-03-30;820925000.00;;53482129;35118455;88600584
60.840.055/0001-31;2023-12-31;12;136614;FLEURY S.A.;313430;Capital Autorizado;2022-08-18;4000000000.00;;0;0;0
60.840.055/0001-31;2023-12-31;12;136614;FLEURY S.A.;313431;Capital Emitido;2023-09-05;2762949636.54;Capital Integralizado;547191026;0;547191026
60.840.055/0001-31;2023-12-31;12;136614;FLEURY S.A.;313432;Capital Integralizado;2023-09-05;2762949636.54;;547191026;0;547191026
60.840.055/0001-31;2023-12-31;12;136614;FLEURY S.A.;313433;Capital Subscrito;2023-09-05;2762949636.54;;547191026;0;547191026
60.851.615/0001-53;2023-12-31;5;137770;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;314876;Capital Emitido;2001-04-23;116800000.00;Integralizado;607192;992808;1600000
60.872.504/0001-23;2023-12-31;11;136081;ITAU UNIBANCO HOLDING S.A.;312739;Capital Emitido;2021-01-31;90729000000.00;n/a;4958290359;4845844989;9804135348
60.872.504/0001-23;2023-12-31;11;136081;ITAU UNIBANCO HOLDING S.A.;312740;Capital Subscrito;2021-01-31;90729000000.00;n/a;4958290359;4845844989;9804135348
60.872.504/0001-23;2023-12-31;11;136081;ITAU UNIBANCO HOLDING S.A.;312741;Capital Integralizado;2021-01-31;90729000000.00;n/a;4958290359;4845844989;9804135348
60.872.504/0001-23;2023-12-31;11;136081;ITAU UNIBANCO HOLDING S.A.;312742;Capital Autorizado;2018-07-27;0.00;n/a;1630159641;1742605011;3372764652
60.884.319/0001-59;2023-12-31;1;127809;NORDON INDUSTRIAS METALURGICAS S.A.;295120;Capital Integralizado;1966-07-16;107838727.50;;6621486;0;6621486
60.894.730/0001-05;2023-12-31;19;137617;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;314478;Capital Integralizado;2016-07-19;13200294935.04;;705260684;547818424;1253079108
60.894.730/0001-05;2023-12-31;19;137617;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;314479;Capital Autorizado;2016-07-19;0.00;0;0;11396392;11396392
60.933.603/0001-78;2023-12-31;5;136998;CESP - CIA ENERGETICA DE SAO PAULO;313874;Capital Emitido;2022-12-12;6471507786.86;;348711494;0;348711494
60.933.603/0001-78;2023-12-31;5;136998;CESP - CIA ENERGETICA DE SAO PAULO;313875;Capital Subscrito;2022-12-12;6471507786.86;Integralizado Totalmente;348711494;0;348711494
60.933.603/0001-78;2023-12-31;5;136998;CESP - CIA ENERGETICA DE SAO PAULO;313876;Capital Integralizado;2022-12-12;6471507786.86;;348711494;0;348711494
60.933.603/0001-78;2023-12-31;5;136998;CESP - CIA ENERGETICA DE SAO PAULO;313877;Capital Autorizado;2007-07-26;17926300363.29;;0;0;0
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;314634;Capital Emitido;2024-04-15;26306099.84;15/04/2024;3720971;0;3720971
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;314635;Capital Subscrito;2022-07-25;13153049.92;;3720971;0;3720971
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;314636;Capital Integralizado;2022-07-25;13153049.92;;3720971;0;3720971
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;314637;Capital Autorizado;2022-04-28;0.00;;4000000;0;4000000
61.065.298/0001-02;2023-12-31;3;134156;MANGELS INDUSTRIAL S.A.;309513;Capital Integralizado;2016-06-01;171272996.71;;2067243;3715969;5783212
61.065.751/0001-80;2023-12-31;4;137803;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;314946;Capital Integralizado;2022-02-22;2678339520.00;;20000000;0;20000000
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;314668;Capital Emitido;2024-04-26;3938257381.33;26/04/2024;339510689;343551533;683062222
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;314669;Capital Subscrito;2024-04-26;3938257381.33;26/04/2024;339510689;343551533;683062222
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;314670;Capital Integralizado;2024-04-26;3938257381.33;26/04/2024;339510689;343551533;683062222
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;314671;Capital Autorizado;2024-04-26;3938257381.33;26/04/2024;339510689;343551533;683062222
61.080.313/0001-91;2023-12-31;1;124818;COBRASMA S.A.;286525;Capital Autorizado;1996-04-30;165260409.68;;403041;622808;1025849
61.082.004/0001-50;2023-12-31;5;136114;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;312835;Capital Emitido;1995-12-31;30602186.56;31/12/1995;2694500;5389000;8083500
61.082.004/0001-50;2023-12-31;5;136114;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;312836;Capital Integralizado;1995-12-31;30602186.56;31/12/1995;2694500;5389000;8083500
61.082.004/0001-50;2023-12-31;5;136114;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;312837;Capital Subscrito;1995-12-31;30602186.56;31/12/1995;2694500;5389000;8083500
61.088.894/0001-08;2023-12-31;5;135748;CAMBUCI S.A.;311951;Capital Integralizado;2021-09-15;45937335.19;;42275080;0;42275080
61.088.894/0001-08;2023-12-31;5;135748;CAMBUCI S.A.;311952;Capital Integralizado;2021-03-10;45924435.19;;42265080;0;42265080
61.088.894/0001-08;2023-12-31;5;135748;CAMBUCI S.A.;311953;Capital Autorizado;2010-04-20;0.00;;0;0;50000000
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;314409;Capital Emitido;2019-12-04;1576954290.05;;153719601;0;153719601
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;314410;Capital Subscrito;2019-12-04;1576954290.05;;153719601;0;153719601
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;314411;Capital Integralizado;2019-12-04;1576954290.05;;153719601;0;153719601
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;314412;Capital Autorizado;2019-12-04;0.00;;23143771;0;23143771
61.156.931/0001-78;2023-12-31;2;129749;SIDERURGICA J. L. ALIPERTI S.A.;300492;Capital Integralizado;1996-04-26;48964000.00;;6250;12345;18595
61.186.680/0001-74;2023-12-31;15;136646;BANCO BMG S/A;313481;Capital Emitido;2021-03-30;3742570620.89;Totalmente integralizado;372696198;210536213;583232411
61.186.680/0001-74;2023-12-31;15;136646;BANCO BMG S/A;313482;Capital Subscrito;2021-03-30;3742570620.89;Totalmente integralizado;372696198;210536213;583232411
61.186.680/0001-74;2023-12-31;15;136646;BANCO BMG S/A;313483;Capital Integralizado;2021-03-30;3742570620.89;;372696198;210536213;583232411
61.186.680/0001-74;2023-12-31;15;136646;BANCO BMG S/A;313484;Capital Autorizado;2021-03-30;0.00;;0;0;200000000
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;315400;Capital Emitido;2022-11-18;1721986041.46;;342842912;0;342842912
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;315401;Capital Subscrito;2022-11-18;1721986041.46;;342842912;0;342842912
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;315402;Capital Integralizado;2022-11-18;1721986041.46;;342842912;0;342842912
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;315403;Capital Emitido;2022-10-20;1721971127.06;;342838792;0;342838792
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;315404;Capital Subscrito;2022-10-20;1721971127.06;;342838792;0;342838792
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;315405;Capital Integralizado;2022-10-20;1721971127.06;;342838792;0;342838792
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;315406;Capital Emitido;2022-02-02;1721959463.42;;342835570;0;342835570
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;315407;Capital Subscrito;2022-02-02;1721959463.42;;342835570;0;342835570
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;315408;Capital Integralizado;2022-02-02;1721959463.42;;342835570;0;342835570
61.189.288/0001-89;2023-12-31;21;138004;MARISA LOJAS S.A.;315409;Capital Autorizado;2021-04-30;0.00;;450000000;0;450000000
61.190.096/0001-92;2023-12-31;13;135902;EUROFARMA LABORATÓRIOS S.A.;312298;Capital Emitido;2022-12-20;1203877781.57;N/A;987568073;0;987568073
61.190.096/0001-92;2023-12-31;13;135902;EUROFARMA LABORATÓRIOS S.A.;312299;Capital Subscrito;2022-12-20;1203877781.57;N/A;987568073;0;987568073
61.190.096/0001-92;2023-12-31;13;135902;EUROFARMA LABORATÓRIOS S.A.;312300;Capital Integralizado;2022-12-20;1203877781.57;N/A;987568073;0;987568073
61.190.096/0001-92;2023-12-31;13;135902;EUROFARMA LABORATÓRIOS S.A.;312301;Capital Autorizado;2021-11-23;2500000000.00;N/A;0;0;0
61.351.532/0001-68;2023-12-31;13;137928;AZEVEDO E TRAVASSOS S.A.;315212;Capital Integralizado;2023-11-17;565441612.21;;57401341;110409124;167810465
61.374.161/0001-30;2023-12-31;3;131057;BAUMER S.A.;303153;Capital Integralizado;2023-08-18;66000000.00;;4900000;4900000;9800000
61.374.161/0001-30;2023-12-31;3;131057;BAUMER S.A.;303154;Capital Autorizado;2023-04-29;50000000.00;;4900000;4900000;9800000
61.409.892/0001-73;2023-12-31;4;136682;COMPANHIA BRASILEIRA DE ALUMÍNIO;313572;Capital Emitido;2024-01-18;4955502556.18;N/A;651072697;0;651072697
61.409.892/0001-73;2023-12-31;4;136682;COMPANHIA BRASILEIRA DE ALUMÍNIO;313573;Capital Subscrito;2024-01-18;4955502556.18;N/A;651072697;0;651072697
61.409.892/0001-73;2023-12-31;4;136682;COMPANHIA BRASILEIRA DE ALUMÍNIO;313574;Capital Integralizado;2024-01-18;4955502556.18;N/A;651072697;0;651072697
61.409.892/0001-73;2023-12-31;4;136682;COMPANHIA BRASILEIRA DE ALUMÍNIO;313575;Capital Autorizado;2021-06-21;422606.36;N/A;160000000;0;160000000
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;313860;Capital Emitido;2023-04-18;18032489013.94;;752799844;0;752799844
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;313861;Capital Integralizado;2023-04-18;18032489013.94;;752799844;0;752799844
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;313862;Capital Subscrito;2023-04-18;18032489013.94;;752799844;0;752799844
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;313863;Capital Autorizado;2020-04-28;0.00;;1000000000;0;1000000000
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;314602;Capital Autorizado;2023-04-28;0.00;;4000000000;8000000000;12000000000
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;314603;Capital Emitido;2023-11-22;73189000000.00;;3549302243;6778847188;10328149431
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;314604;Capital Subscrito;2023-11-22;73189000000.00;;3549302243;6778847188;10328149431
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;314605;Capital Integralizado;2023-11-22;73189000000.00;;3549302243;6778847188;10328149431
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;314059;Capital Emitido;2022-04-27;3223218565.94;;2110323374;0;2110323374
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;314060;Capital Subscrito;2022-04-27;3223218565.94;;2110323374;0;2110323374
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;314061;Capital Integralizado;2022-04-27;3223218565.94;;2110323374;0;2110323374
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;314062;Capital Autorizado;2020-04-28;0.00;;3000000000;0;3000000000
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;315197;Capital Emitido;2023-04-19;4000000000.00;0;1718007200;0;1718007200
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;315198;Capital Subscrito;2023-04-19;4000000000.00;0;1718007200;0;1718007200
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;315199;Capital Integralizado;2023-04-19;4000000000.00;;1718007200;0;1718007200
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;315200;Capital Autorizado;2023-04-19;0.00;;2000000000;0;2000000000
61.695.227/0001-93;2023-12-31;10;137244;ELETROPAULO METROP. ELET. SAO PAULO S.A.;314239;Capital Emitido;2024-04-29;4532524934.33;;299075254;0;299075254
61.695.227/0001-93;2023-12-31;10;137244;ELETROPAULO METROP. ELET. SAO PAULO S.A.;314240;Capital Subscrito;2024-04-29;4532524934.33;;299075254;0;299075254
61.695.227/0001-93;2023-12-31;10;137244;ELETROPAULO METROP. ELET. SAO PAULO S.A.;314241;Capital Integralizado;2024-04-29;4532524934.33;;299075254;0;299075254
61.695.227/0001-93;2023-12-31;10;137244;ELETROPAULO METROP. ELET. SAO PAULO S.A.;314242;Capital Autorizado;2006-07-11;3248680000.00;;0;0;0
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;314401;Capital Emitido;2019-07-01;536315493.02;;103862768;28657819;132520587
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;314402;Capital Subscrito;2019-07-01;536315493.02;;103862768;28657819;132520587
