CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Bonus_Valor_Minimo;Bonus_Valor_Maximo;Bonus_Valor_Metas_Atingidas;Bonus_Valor_Efetivo;Participacao_Valor_Minimo;Participacao_Valor_Maximo;Participacao_Valor_Metas_Atingidas;Participacao_Valor_Efetivo
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;7.00;7.00;0.00;3600000.00;3600000.00;2100000.00;0.00;9070000.00;9070000.00;9224630.00
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;2020-01-01;2020-12-31;Conselho Fiscal;10.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;8.00;8.00;0.00;15552117.00;10368078.00;10301066.00;0.00;0.00;0.00;0.00
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;2022-01-01;2022-12-31;Conselho de Administração;11.00;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;2022-01-01;2022-12-31;Conselho Fiscal;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;2021-01-01;2021-12-31;Conselho de Administração;10.50;10.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;8.00;8.00;0.00;14995937.00;9997291.00;7232295.00;0.00;0.00;0.00;0.00
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;2021-01-01;2021-12-31;Conselho Fiscal;4.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;2020-01-01;2020-12-31;Conselho de Administração;9.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;7.75;7.75;0.00;13152023.00;8768016.00;7610455.00;0.00;0.00;0.00;0.00
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.75;3.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;2023-01-01;2023-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;2023-01-01;2023-12-31;Diretoria Estatutária;8.00;8.00;0.00;12620679.05;9103292.04;0.00;0.00;11109350.56;4937489.14;0.00
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;2023-01-01;2023-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;2022-01-01;2022-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;2022-01-01;2022-12-31;Diretoria Estatutária;8.00;8.00;0.00;12615464.91;8809330.91;7958457.96;0.00;12127897.53;5390176.68;8425734.38
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;2022-01-01;2022-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;2021-01-01;2021-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;2021-01-01;2021-12-31;Diretoria Estatutária;9.00;9.00;0.00;9439906.73;3270945.44;10311517.37;0.00;9209710.65;4813392.23;9150087.62
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;2021-01-01;2021-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;2020-01-01;2020-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;2020-01-01;2020-12-31;Diretoria Estatutária;9.00;9.00;0.00;7737770.26;2064937.75;9439906.73;0.00;13151665.13;5372232.75;9209710.65
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;2020-01-01;2020-12-31;Conselho Fiscal;5.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;2022-01-01;2022-12-31;Conselho Fiscal;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;2020-01-01;2020-12-31;Diretoria Estatutária;12.00;12.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3427503.08
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;2020-01-01;2020-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;2021-01-01;2021-12-31;Diretoria Estatutária;9.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3375342.63
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;2021-01-01;2021-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;2022-01-01;2022-12-31;Conselho de Administração;5.00;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;2022-01-01;2022-12-31;Conselho Fiscal;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;2022-01-01;2022-12-31;Diretoria Estatutária;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4674834.41
62.258.884/0001-36;2023-12-31;5;137829;INTERCEMENT BRASIL S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.258.884/0001-36;2023-12-31;5;137829;INTERCEMENT BRASIL S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;0.00;5263514.00;4223372.00;4223372.00
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;2021-01-01;2021-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.42;3.42;0.00;22931945.00;22931945.00;22931945.00;0.00;0.00;0.00;0.00
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;3216120.00;2680100.00;0.00
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;5.00;0.00;0.00;0.00;0.00;0.00;5022000.00;4462000.00;0.00
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;2020-01-01;2020-12-31;Conselho de Administração;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;0.00;6002000.00;6002000.00;6002000.00;0.00;0.00;0.00;0.00
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.00;5.00;0.00;0.00;0.00;630974.00;0.00;0.00;0.00;0.00
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2020-01-01;2020-12-31;Conselho Fiscal;6.00;3.00;0.00;0.00;0.00;86083.00;0.00;0.00;0.00;0.00
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;2440309.00;0.00;0.00;0.00;1938416.00
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;5.00;0.00;0.00;0.00;630974.00;0.00;0.00;0.00;0.00
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2021-01-01;2021-12-31;Conselho Fiscal;6.00;3.00;0.00;0.00;0.00;86083.00;0.00;0.00;0.00;0.00
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;2070395.00;0.00;0.00;0.00;443427.00
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;5.00;0.00;0.00;0.00;630974.00;0.00;0.00;0.00;0.00
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;6.00;3.00;0.00;0.00;0.00;86083.00;0.00;0.00;0.00;0.00
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;2439129.00;0.00;0.00;0.00;1570000.00
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;5.00;0.00;630974.00;0.00;0.00;0.00;0.00;0.00;0.00
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;6.00;3.00;0.00;86083.00;0.00;0.00;0.00;0.00;0.00;0.00
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;1981000.00;0.00
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;3.00;0.00;2400000.00;2400000.00;0.00;0.00;0.00;0.00;0.00
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;1920000.00;4500000.00;2400000.00;2400000.00;0.00;0.00;0.00;0.00
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;2021-01-01;2021-12-31;Conselho de Administração;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;1920000.00;4500000.00;2400000.00;2400000.00;0.00;0.00;0.00;0.00
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;2020-01-01;2020-12-31;Conselho de Administração;5.00;4.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.08;3.00;1920000.00;4500000.00;2400000.00;2400000.00;0.00;0.00;0.00;0.00
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;2023-01-01;2023-12-31;Conselho de Administração;12.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;0.00;15978908.64;15978908.64;0.00;0.00;0.00;0.00;0.00
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;2022-01-01;2022-12-31;Conselho de Administração;11.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;6.00;0.00;17112599.61;17112599.61;13839081.30;0.00;0.00;0.00;0.00
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;2021-01-01;2021-12-31;Conselho de Administração;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.00;6.00;0.00;13629561.90;13629561.90;13629561.90;0.00;0.00;0.00;0.00
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;2020-01-01;2020-12-31;Conselho de Administração;11.00;9.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;6.00;6.00;0.00;15014009.72;15014009.72;15014009.72;0.00;0.00;0.00;0.00
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;14.75;14.75;0.00;0.00;0.00;0.00;0.00;1919099.43;1919099.43;1919099.43
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;16.25;16.25;0.00;0.00;0.00;0.00;0.00;179550.00;179550.00;179550.00
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;14.08;14.08;0.00;0.00;0.00;0.00;0.00;8731231.00;8731231.00;8731231.00
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.33;6.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;11.00;11.00;0.00;0.00;0.00;0.00;2736038.00;7817250.00;78172.50;0.00
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2023-01-01;2023-12-31;Conselho de Administração;9.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;0.00;22345455.77;22345455.77;0.00;0.00;0.00;0.00;0.00
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2022-01-01;2022-12-31;Conselho de Administração;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;6.00;0.00;21442741.35;21442741.35;21543884.63;0.00;0.00;0.00;0.00
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2021-01-01;2021-12-31;Conselho de Administração;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2021-01-01;2021-12-31;Diretoria Estatutária;6.00;6.00;0.00;15592969.23;15592969.23;14692687.01;0.00;0.00;0.00;0.00
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2021-01-01;2021-12-31;Conselho Fiscal;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2020-01-01;2020-12-31;Conselho de Administração;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2020-01-01;2020-12-31;Diretoria Estatutária;5.00;5.00;0.00;5500000.00;5500000.00;5754641.15;0.00;0.00;0.00;0.00
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;2020-01-01;2020-12-31;Conselho Fiscal;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;2023-01-01;2023-12-31;Conselho de Administração;13.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;3632587.55;13077315.18;7265175.10;0.00
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;2022-01-01;2022-12-31;Conselho de Administração;13.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;4586106.55;16445183.59;9136213.11;0.00
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;2021-01-01;2021-12-31;Conselho de Administração;10.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;6.00;4.92;0.00;0.00;0.00;0.00;0.00;20742953.30;15557214.98;15557214.98
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;2020-01-01;2020-12-31;Conselho de Administração;10.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;4.00;4.00;0.00;0.00;0.00;0.00;8921647.52;35686590.07;17843295.03;11773067.45
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;1252132.29;1043443.58;0.00
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;1630241.67;1358534.72;1439367.54
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2021-01-01;2021-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;2121058.80;1767549.00;1767549.00
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2020-01-01;2020-12-31;Conselho de Administração;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;0.00;0.00;0.00;0.00;0.00;524319.12;436932.60;327699.45
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;2023-01-01;2023-12-31;Conselho de Administração;9.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;7.00;0.00;0.00;3228294.50;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;2023-01-01;2023-12-31;Conselho Fiscal;5.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;2022-01-01;2022-12-31;Conselho de Administração;9.00;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;2022-01-01;2022-12-31;Diretoria Estatutária;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
