CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Numero_Membros;Numero_Membros_Remunerados;Valor_Maior_Remuneracao;Valor_Menor_Remuneracao;Valor_Medio_Remuneracao;Observacao
60.894.730/0001-05;2023-12-31;19;137617;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;Conselho de Administração;7.92;7.92;1097792.00;300000.00;434507.00;(a) O número de membros de cada órgão corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.(b) O valor da menor remuneração anual individual foi apurado com a exclusão de membros que exerceram o cargo por menos de 12 meses.(c) O valor da maior remuneração anual individual é relativo a um membro que exerceu suas funções na Companhia por 12 meses em 2022.- Todos os membros efetivos da Diretoria Estatutária, Conselho de Administração e Fiscal são remunerados.
60.894.730/0001-05;2023-12-31;19;137617;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;Diretoria Estatutária;5.67;5.67;4862435.00;1998711.00;3691287.00;(a) O número de membros de cada órgão corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.(b) O valor da menor remuneração anual individual foi apurado com a exclusão de membros que exerceram o cargo por menos de 12 meses.(c) O valor da maior remuneração anual individual é relativo a um membro que exerceu suas funções na Companhia por 12 meses em 2022.- Todos os membros efetivos da Diretoria Estatutária, Conselho de Administração e Fiscal são remunerados.
60.894.730/0001-05;2023-12-31;19;137617;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;2020-01-01;2020-12-31;Conselho Fiscal;4.33;4.33;169344.00;169344.00;169344.00;(a) O número de membros de cada órgão corresponde à média anual do número de membros de cada órgão apurado mensalmente, com duas casas decimais.(b) O valor da menor remuneração anual individual foi apurado com a exclusão de membros que exerceram o cargo por menos de 12 meses.(c) O valor da maior remuneração anual individual é relativo a um membro que exerceu suas funções na Companhia por 12 meses em 2022.- Todos os membros efetivos da Diretoria Estatutária, Conselho de Administração e Fiscal são remunerados.
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2022-01-01;2022-12-31;Conselho de Administração;3.00;1.00;118592.00;118592.00;118592.00;
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;832613.00;819198.00;825906.00;
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2022-01-01;2022-12-31;Conselho Fiscal;6.00;3.00;16890.00;16890.00;16890.00;
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2021-01-01;2021-12-31;Conselho de Administração;3.00;1.00;108663.00;108663.00;108663.00;
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;735087.00;722680.00;726816.00;
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2021-01-01;2021-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2020-01-01;2020-12-31;Conselho de Administração;3.00;1.00;102064.00;102064.00;102064.00;
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;692097.00;535890.00;613070.00;
61.022.042/0001-18;2023-12-31;5;137673;CONSTRUTORA ADOLPHO LINDENBERG S.A.;2020-01-01;2020-12-31;Conselho Fiscal;0.00;0.00;0.00;0.00;0.00;
61.065.298/0001-02;2023-12-31;3;134156;MANGELS INDUSTRIAL S.A.;2021-01-01;2021-12-31;Conselho de Administração;6.00;6.00;600000.00;195526.00;397763.00;
61.065.298/0001-02;2023-12-31;3;134156;MANGELS INDUSTRIAL S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;2446602.00;460956.00;1453779.00;
61.065.298/0001-02;2023-12-31;3;134156;MANGELS INDUSTRIAL S.A.;2020-01-01;2020-12-31;Conselho de Administração;6.00;6.00;600000.00;195526.00;397763.00;
61.065.298/0001-02;2023-12-31;3;134156;MANGELS INDUSTRIAL S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;3087986.00;491260.00;1789623.00;
61.065.751/0001-80;2023-12-31;4;137803;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho de Administração;5.00;3.00;180000.00;180000.00;180000.00;Para o cálculo da remuneração maior e menor só consideramos membros que tenham exercido a função por 12 meses completos.O cálculo da remuneração média, maior e menor não considera os encargos pagos ao INSS como ônus do empregador.Valor médio da remuneração: Valor total da remuneração paga dividido pelo número de membros remunerados no período em questão.
61.065.751/0001-80;2023-12-31;4;137803;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;3421926.18;2238683.19;2830304.69;Para o cálculo da remuneração maior e menor só consideramos membros que tenham exercido a função por 12 meses completos. O cálculo da remuneração média, maior e menor não considera os encargos pagos ao INSS como ônus do empregador. Valor médio da remuneração: Valor total da remuneração paga dividido pelo número de membros remunerados no período em questão.
61.065.751/0001-80;2023-12-31;4;137803;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;90960.00;90960.00;90875.78;Para o cálculo da remuneração maior e menor só consideramos membros que tenham exercido a função por 12 meses completos.O cálculo da remuneração média, maior e menor não considera os encargos pagos ao INSS como ônus do empregador.O membro que trabalhou os 12 meses para indicação do menor salário, teve exatamente a mesma remuneração do maior salário, portanto temos um único valor para a remuneração maior e menor.
61.065.751/0001-80;2023-12-31;4;137803;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho de Administração;5.00;3.00;180000.00;180000.00;190000.00;Para o cálculo da remuneração maior e menor só consideramos membros que tenham exercido a função por 12 meses completos. O cálculo da remuneração média, maior e menor não considera os encargos pagos ao INSS como ônus do empregador. Valor médio da remuneração: Valor total da remuneração paga dividido pelo número de membros remunerados no período em questão. Porém, a média é diferente porque, durante um período desse exercício, foi incluído no montante total a remuneração de membro de um comitê de aconselhamento do Conselho de Administração.
61.065.751/0001-80;2023-12-31;4;137803;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;3166449.72;2417623.76;2792036.74;Para o cálculo da remuneração maior e menor só consideramos membros que tenham exercido a função por 12 meses completos. O cálculo da remuneração média, maior e menor não considera os encargos pagos ao INSS como ônus do empregador. Valor médio da remuneração: Valor total da remuneração paga dividido pelo número de membros remunerados no período em questão.
61.065.751/0001-80;2023-12-31;4;137803;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;90960.00;90960.00;90960.00;Para o cálculo da remuneração maior e menor só consideramos membros que tenham exercido a função por 12 meses completos.O cálculo da remuneração média, maior e menor não considera os encargos pagos ao INSS como ônus do empregador.O membro que trabalhou os 12 meses para indicação do menor salário, teve exatamente a mesma remuneração do maior salário, portanto temos um único valor para a remuneração maior e menor.
61.065.751/0001-80;2023-12-31;4;137803;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho de Administração;5.00;3.00;180000.00;180000.00;160000.00;Para o cálculo da remuneração maior e menor só consideramos membros que tenham exercido a função por 12 meses completos.O cálculo da remuneração média, maior e menor não considera os encargos pagos ao INSS como ônus do empregador.Valor médio da remuneração: Valor total da remuneração paga dividido pelo número de membros remunerados no período em questão.
61.065.751/0001-80;2023-12-31;4;137803;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;3154105.25;2133417.35;2643761.30;Para o cálculo da remuneração maior e menor só consideramos membros que tenham exercido a função por 12 meses completos. O cálculo da remuneração média, maior e menor não considera os encargos pagos ao INSS como ônus do empregador. Valor médio da remuneração: Valor total da remuneração paga dividido pelo número de membros remunerados no período em questão.
61.065.751/0001-80;2023-12-31;4;137803;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;85572.00;85572.00;85572.00;Para o cálculo da remuneração maior e menor só consideramos membros que tenham exercido a função por 12 meses completos.O cálculo da remuneração média, maior e menor não considera os encargos pagos ao INSS como ônus do empregador.O membro que trabalhou os 12 meses para indicação do menor salário, teve exatamente a mesma remuneração do maior salário, portanto temos um único valor para a remuneração maior e menor.
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.00;7.67;572533.89;284666.67;441216.81;
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;10880471.95;1821372.92;4451524.81;
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;2021-01-01;2021-12-31;Conselho de Administração;7.00;7.00;1640000.00;504000.00;828400.00;1. O valor da maior, menor e média remuneração anual individual considera a somatória da remuneração fixa atribuída aos conselheiros, acrescida dos encargos suportados pela Companhia.
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;4.00;4.00;13492700.00;3134400.00;6233200.00;O valor da maior, menor e média remuneração anual individual considera a somatória das remunerações fixas e variáveis atribuídas aos Diretores da Companhia, acrescida de benefícios e encargos suportados pela Companhia.
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;2020-01-01;2020-12-31;Conselho de Administração;7.00;7.00;1384800.00;504000.00;733900.00;1. O valor da maior, menor e média remuneração anual individual considera a somatória da remuneração fixa atribuída aos conselheiros, acrescida dos encargos suportados pela Companhia.
61.079.117/0001-05;2023-12-31;15;137696;ALPARGATAS S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;4.00;4.00;13670800.00;2600900.00;5766100.00;O valor da maior, menor e média remuneração anual individual considera a somatória das remunerações fixas e variáveis atribuídas aos Diretores da Companhia, acrescida de benefícios e encargos suportados pela Companhia.
61.082.004/0001-50;2023-12-31;5;136114;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;2021-01-01;2021-12-31;Conselho de Administração;2.00;0.00;0.00;0.00;0.00;
61.082.004/0001-50;2023-12-31;5;136114;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;991655.30;232575.66;612115.48;
61.082.004/0001-50;2023-12-31;5;136114;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;2.00;2.00;759047.11;181033.33;470040.22;
61.088.894/0001-08;2023-12-31;5;135748;CAMBUCI S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;900694.52;422335.31;567041.17;
61.088.894/0001-08;2023-12-31;5;135748;CAMBUCI S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;48200.00;45448.50;46136.38;
61.088.894/0001-08;2023-12-31;5;135748;CAMBUCI S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;971987.88;406098.00;559196.22;
61.088.894/0001-08;2023-12-31;5;135748;CAMBUCI S.A.;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;48000.00;45259.92;45944.94;
61.092.037/0001-81;2023-12-31;9;137774;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho de Administração;5.00;5.00;889000.00;593000.00;652000.00;
61.092.037/0001-81;2023-12-31;9;137774;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Diretoria Estatutária;4.00;4.00;3948000.00;1314000.00;2250000.00;
61.092.037/0001-81;2023-12-31;9;137774;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;113000.00;113000.00;113000.00;
61.092.037/0001-81;2023-12-31;9;137774;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho de Administração;5.00;5.00;1463000.00;975000.00;1052000.00;Com relação ao valor da menor remuneração, os valores  excluíram membros que exercerem período inferior a 12 meses nos respectivos cargos. 
61.092.037/0001-81;2023-12-31;9;137774;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Diretoria Estatutária;3.42;3.42;3629000.00;1725000.00;2263000.00;Com relação ao valor da menor remuneração, o membro da Diretoria exerceu sua função proporcionalmente em 2021. Os valores apurados da menor remuneração excluíram membros que exercerem período inferior a 12 meses nos respectivos cargos. 
61.092.037/0001-81;2023-12-31;9;137774;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;105000.00;105000.00;105000.00;Com relação ao valor da menor remuneração, os valores excluíram membros que exercerem período inferior a 12 meses nos respectivos cargos.
61.092.037/0001-81;2023-12-31;9;137774;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho de Administração;5.50;5.50;288000.00;192000.00;211000.00;Com relação ao valor da maior/menor remuneração, o membro exerceu sua função durante os 12 meses.
61.092.037/0001-81;2023-12-31;9;137774;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;2479000.00;1268000.00;1713000.00;Com relação ao valor da maior/menor remuneração, o membro exerceu sua função durante os 12 meses.
61.092.037/0001-81;2023-12-31;9;137774;ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Conselho Fiscal;3.00;3.00;109000.00;109000.00;109000.00;Com relação ao valor da maior/menor remuneração, o membro exerceu sua função durante os 12 meses.
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;2022-01-01;2022-12-31;Conselho de Administração;9.00;9.00;1437051.00;412353.00;710181.00;
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;3.00;7517967.00;1637910.00;4193002.00;
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.75;0.75;39208.00;39208.00;39208.00;A Companhia possui Conselho Fiscal de funcionamento não permanente. O Conselho Fiscal não foi instalado na AGO de 2022, mas nesse exercício esteve em funcionamento até a data da AGO (abril/2022).
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;2021-01-01;2021-12-31;Conselho de Administração;9.00;9.00;1314176.00;377604.00;647412.00;
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;3.00;3.00;7360445.00;2458131.00;4224401.00;
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;2021-01-01;2021-12-31;Conselho Fiscal;3.00;3.00;149876.00;149876.00;149876.00;
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;2020-01-01;2020-12-31;Conselho de Administração;9.00;9.00;1610221.00;428905.00;685461.00;O membro do Conselho de Administração de maior remuneração exerceu suas funções na Companhia pelo período de 12 meses
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;2020-01-01;2020-12-31;Diretoria Estatutária;3.00;3.00;4452967.00;1188825.00;2526085.00;O membro da Diretoria estatutária de maior remuneração exerceu suas funções na Companhia pelo período de 12 meses.
61.156.113/0001-75;2023-12-31;10;137505;IOCHPE MAXION S.A.;2020-01-01;2020-12-31;Conselho Fiscal;2.00;2.00;107929.00;107929.00;107929.00;O Conselho Fiscal não foi instalado na AGO de 2019, mas foi instalado na AGO de 2020, tendo no exercício de 2020 funcionado a partir dessa data (abril/2020).
61.156.931/0001-78;2023-12-31;2;129749;SIDERURGICA J. L. ALIPERTI S.A.;2022-01-01;2022-12-31;Conselho de Administração;4.00;4.00;10000.00;10000.00;10000.00;
61.156.931/0001-78;2023-12-31;2;129749;SIDERURGICA J. L. ALIPERTI S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;13100.00;13100.00;13100.00;
61.156.931/0001-78;2023-12-31;2;129749;SIDERURGICA J. L. ALIPERTI S.A.;2021-01-01;2021-12-31;Conselho de Administração;4.00;4.00;10000.00;7150.00;8575.00;
61.156.931/0001-78;2023-12-31;2;129749;SIDERURGICA J. L. ALIPERTI S.A.;2021-01-01;2021-12-31;Diretoria Estatutária;2.00;2.00;13100.00;13100.00;13100.00;
