CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Local;Quantidade_Ate30Anos;Quantidade_30a50Anos;Quantidade_Acima50Anos
61.409.892/0001-73;2023-12-31;4;136682;COMPANHIA BRASILEIRA DE ALUMÍNIO;Norte;0;0;0
61.409.892/0001-73;2023-12-31;4;136682;COMPANHIA BRASILEIRA DE ALUMÍNIO;Sudeste;1220;3907;401
61.409.892/0001-73;2023-12-31;4;136682;COMPANHIA BRASILEIRA DE ALUMÍNIO;Sul;0;11;4
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;Centro-Oeste;1736;234;2636
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;Exterior;0;0;0
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;Nordeste;2140;616;5336
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;Norte;0;0;0
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;Sudeste;11041;2960;19997
61.486.650/0001-83;2023-12-31;19;136991;DIAGNOSTICOS DA AMERICA S.A.;Sul;1361;295;1981
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;Centro-Oeste;0;0;0
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;Exterior;0;0;0
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;Nordeste;0;0;0
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;Norte;0;0;0
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;Sudeste;15;48;17
61.532.644/0001-15;2023-12-31;6;137667;ITAÚSA S.A.;Sul;0;0;0
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;Centro-Oeste;0;0;2
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;Exterior;0;0;0
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;Nordeste;0;0;0
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;Norte;0;0;0
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;Sudeste;0;0;0
61.584.140/0001-49;2023-12-31;3;137086;REDE ENERGIA PARTICIPAÇÕES S.A.;Sul;0;0;0
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;Centro-Oeste;3418;1570;76
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;Exterior;0;0;0
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;Nordeste;5102;2325;164
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;Norte;1283;297;38
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;Sudeste;21553;10652;1080
61.585.865/0001-51;2023-12-31;10;137915;RAIA DROGASIL S.A.;Sul;3731;1614;136
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;Centro-Oeste;0;0;0
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;Exterior;0;0;0
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;Nordeste;0;0;0
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;Norte;0;0;0
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;Sudeste;172;825;97
61.856.571/0001-17;2023-12-31;8;137500;CIA GAS DE SAO PAULO - COMGAS;Sul;0;0;0
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;Centro-Oeste;1;1;0
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;Exterior;0;1;0
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;Nordeste;0;4;6
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;Norte;0;0;1
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;Sudeste;4;98;38
62.002.886/0001-60;2023-12-31;10;137895;SAO PAULO TURISMO S.A.;Sul;1;2;1
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;Centro-Oeste;0;0;0
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;Exterior;0;0;0
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;Nordeste;0;0;0
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;Norte;0;0;0
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;Sudeste;120;150;36
62.144.175/0001-20;2023-12-31;33;136647;BCO PINE S.A;Sul;0;5;0
62.232.889/0001-90;2023-12-31;3;133524;BCO DAYCOVAL S.A.;Centro-Oeste;18;74;9
62.232.889/0001-90;2023-12-31;3;133524;BCO DAYCOVAL S.A.;Exterior;0;0;0
62.232.889/0001-90;2023-12-31;3;133524;BCO DAYCOVAL S.A.;Nordeste;19;94;25
62.232.889/0001-90;2023-12-31;3;133524;BCO DAYCOVAL S.A.;Norte;7;19;7
62.232.889/0001-90;2023-12-31;3;133524;BCO DAYCOVAL S.A.;Sudeste;735;1907;338
62.232.889/0001-90;2023-12-31;3;133524;BCO DAYCOVAL S.A.;Sul;38;102;40
62.258.884/0001-36;2023-12-31;5;137829;INTERCEMENT BRASIL S.A.;Centro-Oeste;53;185;39
62.258.884/0001-36;2023-12-31;5;137829;INTERCEMENT BRASIL S.A.;Exterior;0;0;0
62.258.884/0001-36;2023-12-31;5;137829;INTERCEMENT BRASIL S.A.;Nordeste;28;208;29
62.258.884/0001-36;2023-12-31;5;137829;INTERCEMENT BRASIL S.A.;Norte;0;0;0
62.258.884/0001-36;2023-12-31;5;137829;INTERCEMENT BRASIL S.A.;Sudeste;220;896;148
62.258.884/0001-36;2023-12-31;5;137829;INTERCEMENT BRASIL S.A.;Sul;33;146;24
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;Centro-Oeste;142;315;63
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;Exterior;0;0;0
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;Nordeste;95;497;85
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;Norte;0;0;0
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;Sudeste;1099;2428;1077
62.984.091/0001-02;2023-12-31;11;137707;CRUZEIRO DO SUL EDUCACIONAL S.A.;Sul;334;882;209
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Centro-Oeste;24;78;10
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Exterior;0;0;0
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Nordeste;6;18;1
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Norte;3;0;1
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Sudeste;122;184;16
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Sul;19;53;7
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Centro-Oeste;0;0;1
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Exterior;0;0;0
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Nordeste;3;5;2
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Norte;1;0;0
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Sudeste;26;62;2
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Sul;1;0;0
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Centro-Oeste;1993;1815;335
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Exterior;3902;5340;1155
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Nordeste;10;85;7
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Norte;1449;1171;147
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Sudeste;2323;2813;652
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Sul;0;0;0
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Centro-Oeste;0;0;0
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Exterior;0;0;0
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Nordeste;0;0;0
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Norte;0;0;0
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Sudeste;769;3035;519
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Sul;0;0;0
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Centro-Oeste;82;127;6
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Exterior;0;1;0
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Nordeste;343;711;33
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Norte;0;0;0
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Sudeste;921;1525;111
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Sul;140;231;13
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Centro-Oeste;1;1;0
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Exterior;0;0;0
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Nordeste;1;3;0
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Norte;19;66;9
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Sudeste;1896;2478;512
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Sul;154;200;58
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Centro-Oeste;6355;4619;919
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Exterior;0;0;0
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Nordeste;15616;18377;2608
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Norte;3869;2911;243
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Sudeste;29189;35127;7251
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Sul;10145;10170;2954
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Centro-Oeste;47;208;73
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Exterior;0;0;0
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Nordeste;28;149;16
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Norte;0;0;0
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Sudeste;74;317;138
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Sul;196;396;34
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Centro-Oeste;1;34;2
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Exterior;0;0;0
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Nordeste;0;11;3
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Norte;0;0;0
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Sudeste;0;17;1
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Sul;42;4295;1469
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;Centro-Oeste;0;0;0
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;Exterior;0;0;0
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;Nordeste;0;0;0
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;Norte;0;0;0
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;Sudeste;0;0;0
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;Sul;26;1206;569
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Centro-Oeste;5470;3182;403
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Exterior;0;0;0
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Nordeste;663;2298;587
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Norte;119;678;147
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Sudeste;616;4568;874
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Sul;889;2511;567
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Centro-Oeste;0;0;0
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Exterior;0;0;0
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Nordeste;0;0;0
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Norte;0;0;0
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Sudeste;277;203;22
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Sul;3210;2201;472
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Centro-Oeste;4;20;0
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Exterior;39;107;24
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Nordeste;7;25;7
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Norte;1;0;0
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Sudeste;231;477;41
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Sul;672;916;37
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Centro-Oeste;0;0;0
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Exterior;0;2;0
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Nordeste;135;156;10
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Norte;314;650;69
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Sudeste;75;201;22
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Sul;351;891;161
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Centro-Oeste;19;42;20
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Exterior;0;0;0
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Nordeste;0;0;0
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Norte;125;149;10
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Sudeste;149;392;120
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Sul;153;241;70
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Centro-Oeste;0;0;0
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Exterior;0;0;0
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Nordeste;0;0;0
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Norte;0;0;0
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Sudeste;0;3;0
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Sul;258;458;141
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Centro-Oeste;0;0;0
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Exterior;0;0;0
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Nordeste;0;0;0
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Norte;0;0;0
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Sudeste;0;0;0
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Sul;141;1780;775
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Centro-Oeste;0;0;0
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Exterior;0;1;0
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Nordeste;0;0;0
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Norte;0;2;0
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Sudeste;0;4;1
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Sul;916;1200;451
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Centro-Oeste;0;0;0
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Exterior;0;1;0
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Nordeste;0;0;0
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Norte;0;0;0
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Sudeste;0;0;0
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Sul;432;787;111
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Centro-Oeste;0;0;0
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Exterior;1;0;0
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Nordeste;11;18;2
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Norte;559;412;45
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Sudeste;130;167;23
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Sul;1121;1966;261
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Centro-Oeste;0;0;0
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Exterior;0;0;0
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Nordeste;0;0;0
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Norte;0;0;0
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Sudeste;0;0;0
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Sul;192;358;92
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Centro-Oeste;25;42;5
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Exterior;0;0;0
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Nordeste;247;275;28
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Norte;1;1;0
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Sudeste;208;349;37
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Sul;870;1605;274
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Centro-Oeste;0;0;0
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Exterior;0;0;0
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Nordeste;0;0;0
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Norte;0;0;0
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Sudeste;0;0;0
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Sul;672;2520;733
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Centro-Oeste;0;0;0
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Exterior;2823;7458;2000
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Nordeste;0;7;0
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Norte;164;163;13
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Sudeste;2426;3088;450
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Sul;7933;10927;1685
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Centro-Oeste;0;0;0
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Exterior;1543;2836;679
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Nordeste;0;0;0
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Norte;0;0;0
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Sudeste;951;3877;397
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Sul;2999;5584;707
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Centro-Oeste;0;0;0
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Exterior;0;0;0
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Nordeste;0;0;0
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Norte;0;0;0
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Sudeste;0;0;0
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Sul;1332;1415;366
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Centro-Oeste;0;0;0
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Exterior;0;0;0
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Nordeste;0;0;0
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Norte;0;0;0
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Sudeste;0;0;0
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Sul;286;594;192
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Centro-Oeste;0;1;0
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Exterior;0;2;2
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Nordeste;0;2;2
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Norte;0;0;2
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Sudeste;0;3;1
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Sul;1159;1964;330
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Centro-Oeste;0;0;0
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Exterior;0;0;0
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Nordeste;0;0;0
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Norte;0;0;0
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Sudeste;0;0;0
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Sul;67;149;48
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Centro-Oeste;0;0;0
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Exterior;0;0;0
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Nordeste;0;0;0
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Norte;0;0;0
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Sudeste;0;1;0
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Sul;286;494;96
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Centro-Oeste;0;0;0
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Exterior;0;0;0
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Nordeste;1;4;2
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Norte;0;0;0
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Sudeste;0;0;0
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Sul;379;641;172
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Centro-Oeste;0;0;0
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Exterior;0;0;0
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Nordeste;0;0;0
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Norte;0;0;0
