CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Orgao_Administracao;Quantidade_Feminino;Quantidade_Masculino;Quantidade_Nao_Binario;Quantidade_Outros;Quantidade_Sem_Resposta;Nao_Aplicavel
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;N
67.010.660/0001-24;2023-12-31;6;137136;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;Diretoria;0;3;0;0;0;N
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Conselho de Administração - Efetivos;0;3;0;0;0;N
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Conselho de Administração - Suplentes;0;2;0;0;0;N
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
67.571.414/0001-41;2023-12-31;18;136928;VIVER INCORPORADORA E CONSTRUTORA S.A.;Diretoria;0;2;0;0;0;N
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Conselho de Administração - Efetivos;1;9;0;0;0;N
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Conselho de Administração - Suplentes;0;2;0;0;0;N
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;N
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;N
67.620.377/0001-14;2023-12-31;9;136838;MINERVA S.A.;Diretoria;0;6;0;0;0;N
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Conselho de Administração - Efetivos;1;5;0;0;0;N
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Conselho de Administração - Suplentes;0;0;0;0;0;S
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Conselho Fiscal - Efetivos;0;0;0;0;0;S
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Conselho Fiscal - Suplentes;0;0;0;0;0;S
71.208.516/0001-74;2023-12-31;5;135508;ALGAR TELECOM S/A;Diretoria;1;7;0;0;0;N
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Conselho de Administração - Efetivos;0;0;0;0;6;N
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;3;N
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;3;N
71.476.527/0001-35;2023-12-31;16;136098;CONSTRUTORA TENDA S.A.;Diretoria;0;0;0;0;11;N
71.673.990/0001-77;2023-12-31;3;133746;NATURA COSMETICOS S.A.;Conselho de Administração - Efetivos;0;3;0;0;0;N
71.673.990/0001-77;2023-12-31;3;133746;NATURA COSMETICOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
71.673.990/0001-77;2023-12-31;3;133746;NATURA COSMETICOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
71.673.990/0001-77;2023-12-31;3;133746;NATURA COSMETICOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
71.673.990/0001-77;2023-12-31;3;133746;NATURA COSMETICOS S.A.;Diretoria;2;2;0;0;0;N
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração - Efetivos;1;8;0;0;0;N
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho de Administração - Suplentes;0;0;0;0;0;S
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal - Efetivos;0;3;0;0;0;N
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Conselho Fiscal - Suplentes;1;2;0;0;0;N
73.178.600/0001-18;2023-12-31;6;137801;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;Diretoria;1;5;0;0;0;N
73.903.718/0001-61;2023-12-31;1;127475;SNB PARTICIPACOES SA;Conselho de Administração - Efetivos;0;0;0;0;0;S
73.903.718/0001-61;2023-12-31;1;127475;SNB PARTICIPACOES SA;Conselho de Administração - Suplentes;0;0;0;0;0;S
73.903.718/0001-61;2023-12-31;1;127475;SNB PARTICIPACOES SA;Conselho Fiscal - Efetivos;0;0;0;0;0;S
73.903.718/0001-61;2023-12-31;1;127475;SNB PARTICIPACOES SA;Conselho Fiscal - Suplentes;0;0;0;0;0;S
73.903.718/0001-61;2023-12-31;1;127475;SNB PARTICIPACOES SA;Diretoria;0;0;0;0;0;S
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Conselho de Administração - Efetivos;1;4;0;0;8;N
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Conselho Fiscal - Efetivos;1;2;0;0;0;N
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Conselho Fiscal - Suplentes;1;2;0;0;0;N
75.315.333/0001-09;2023-12-31;15;135906;ATACADÃO S.A.;Diretoria;0;3;0;0;1;N
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Conselho de Administração - Efetivos;0;5;0;0;0;N
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
75.609.123/0001-23;2023-12-31;14;134259;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;Diretoria;1;3;0;0;0;N
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração - Efetivos;1;8;0;0;0;N
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Conselho de Administração - Suplentes;0;0;0;0;0;S
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal - Efetivos;1;4;0;0;0;N
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Conselho Fiscal - Suplentes;1;2;0;0;0;N
76.483.817/0001-20;2023-12-31;20;136123;CIA PARANAENSE DE ENERGIA - COPEL;Diretoria;1;6;0;0;0;N
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;Conselho de Administração - Efetivos;1;8;0;0;0;N
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;Conselho de Administração - Suplentes;0;0;0;0;0;S
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;Conselho Fiscal - Efetivos;0;4;0;0;0;N
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;Conselho Fiscal - Suplentes;0;4;0;0;0;N
76.484.013/0001-45;2023-12-31;13;137663;CIA SANEAMENTO DO PARANA - SANEPAR;Diretoria;1;7;0;0;0;N
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Efetivos;1;8;0;0;0;N
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Suplentes;0;0;0;0;0;S
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Efetivos;2;1;0;0;0;N
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Suplentes;0;3;0;0;0;N
76.535.764/0001-43;2023-12-31;16;137764;OI S.A. - EM RECUPERAÇÃO JUDICIAL;Diretoria;1;2;0;0;0;N
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Conselho de Administração - Efetivos;1;4;0;0;0;N
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
79.430.682/0001-22;2023-12-31;6;135921;FARMÁCIA E DROGARIA NISSEI S.A.;Diretoria;0;2;0;0;0;N
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Conselho de Administração - Efetivos;1;4;0;0;2;N
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
80.680.093/0001-81;2023-12-31;2;133245;SENIOR SISTEMAS S.A.;Diretoria;1;5;0;0;1;N
81.106.957/0001-19;2023-12-31;2;130562;DESCARBONIZE SOLUÇÕES S.A.;Conselho de Administração - Efetivos;0;4;0;0;0;N
81.106.957/0001-19;2023-12-31;2;130562;DESCARBONIZE SOLUÇÕES S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
81.106.957/0001-19;2023-12-31;2;130562;DESCARBONIZE SOLUÇÕES S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
81.106.957/0001-19;2023-12-31;2;130562;DESCARBONIZE SOLUÇÕES S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
81.106.957/0001-19;2023-12-31;2;130562;DESCARBONIZE SOLUÇÕES S.A.;Diretoria;0;2;0;0;0;N
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Conselho de Administração - Efetivos;1;8;0;0;0;N
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;N
81.243.735/0001-48;2023-12-31;14;137753;POSITIVO TECNOLOGIA S.A.;Diretoria;1;3;0;0;0;N
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Conselho de Administração - Efetivos;0;4;0;0;0;N
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
81.616.807/0001-55;2023-12-31;5;133328;GRANJA FARIA S.A.;Diretoria;0;2;0;0;0;N
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Conselho de Administração - Efetivos;2;3;0;0;0;N
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
82.120.676/0001-83;2023-12-31;1;127897;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;Diretoria;0;2;0;0;0;N
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho de Administração - Efetivos;4;5;0;0;0;N
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho de Administração - Suplentes;0;0;0;0;0;S
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho Fiscal - Efetivos;1;4;0;0;0;N
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Conselho Fiscal - Suplentes;0;5;0;0;0;N
82.508.433/0001-17;2023-12-31;6;135666;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;Diretoria;0;5;0;0;0;N
82.636.986/0001-55;2023-12-31;9;135685;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Efetivos;0;3;0;0;0;N
82.636.986/0001-55;2023-12-31;9;135685;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho de Administração - Suplentes;0;3;0;0;0;N
82.636.986/0001-55;2023-12-31;9;135685;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Efetivos;0;0;0;0;0;S
82.636.986/0001-55;2023-12-31;9;135685;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;Conselho Fiscal - Suplentes;0;0;0;0;0;S
82.636.986/0001-55;2023-12-31;9;135685;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;Diretoria;0;2;0;0;0;N
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Conselho de Administração - Efetivos;1;6;0;0;0;N
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
82.640.558/0001-04;2023-12-31;5;135562;KARSTEN S.A.;Diretoria;0;4;0;0;0;N
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Conselho de Administração - Efetivos;0;0;0;0;5;N
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
82.643.537/0001-34;2023-12-31;8;137145;ELECTRO ACO ALTONA S.A.;Diretoria;0;0;0;0;2;N
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração - Efetivos;0;6;0;0;0;N
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho de Administração - Suplentes;0;0;0;0;0;S
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho Fiscal - Efetivos;0;0;0;0;0;S
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Conselho Fiscal - Suplentes;0;0;0;0;0;S
82.901.000/0001-27;2023-12-31;3;135975;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;Diretoria;0;5;0;0;0;N
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Conselho de Administração - Efetivos;0;2;0;0;0;N
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Conselho Fiscal - Efetivos;1;2;0;0;0;N
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;N
82.982.075/0001-80;2023-12-31;2;130627;TEXTIL RENAUXVIEW S.A.;Diretoria;0;2;0;0;0;N
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Conselho de Administração - Efetivos;1;6;0;0;0;N
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Conselho de Administração - Suplentes;0;0;0;0;0;S
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Conselho Fiscal - Efetivos;0;3;0;0;0;N
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Conselho Fiscal - Suplentes;0;3;0;0;0;N
83.475.913/0001-91;2023-12-31;5;138046;PBG S/A;Diretoria;1;2;0;0;0;N
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Conselho de Administração - Efetivos;1;10;0;0;0;N
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Conselho Fiscal - Efetivos;0;5;0;0;0;N
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Conselho Fiscal - Suplentes;0;5;0;0;0;N
83.878.892/0001-55;2023-12-31;12;137642;CENTRAIS ELET DE SANTA CATARINA S.A.;Diretoria;1;7;0;0;0;N
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Conselho de Administração - Efetivos;1;6;0;0;0;N
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Conselho Fiscal - Efetivos;2;1;0;0;0;N
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Conselho Fiscal - Suplentes;1;2;0;0;0;N
84.429.695/0001-11;2023-12-31;6;136075;WEG S.A.;Diretoria;0;13;0;0;0;N
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Conselho de Administração - Efetivos;2;7;0;0;0;N
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Conselho de Administração - Suplentes;1;2;0;0;0;N
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;N
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Conselho Fiscal - Suplentes;2;1;0;0;0;N
84.683.374/0001-49;2023-12-31;16;137700;TUPY S.A.;Diretoria;0;6;0;0;0;N
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Conselho de Administração - Efetivos;0;6;0;0;0;N
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;N
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Conselho Fiscal - Suplentes;0;3;0;0;0;N
84.683.408/0001-03;2023-12-31;3;135674;DOHLER S.A.;Diretoria;0;5;0;0;0;N
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Conselho de Administração - Efetivos;1;1;0;0;0;N
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
84.683.671/0001-94;2023-12-31;4;133542;WETZEL S.A.;Diretoria;0;3;0;0;0;N
84.684.455/0001-63;2023-12-31;6;136134;TIGRE S.A. PARTICIPAÇÕES;Conselho de Administração - Efetivos;1;6;0;0;0;N
84.684.455/0001-63;2023-12-31;6;136134;TIGRE S.A. PARTICIPAÇÕES;Conselho de Administração - Suplentes;0;0;0;0;0;S
84.684.455/0001-63;2023-12-31;6;136134;TIGRE S.A. PARTICIPAÇÕES;Conselho Fiscal - Efetivos;0;0;0;0;0;S
84.684.455/0001-63;2023-12-31;6;136134;TIGRE S.A. PARTICIPAÇÕES;Conselho Fiscal - Suplentes;0;0;0;0;0;S
84.684.455/0001-63;2023-12-31;6;136134;TIGRE S.A. PARTICIPAÇÕES;Diretoria;1;5;0;0;0;N
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Conselho de Administração - Efetivos;0;0;0;0;0;S
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
84.693.183/0001-68;2023-12-31;4;135472;SCHULZ S.A.;Diretoria;0;0;0;0;0;S
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Conselho de Administração - Efetivos;0;6;0;0;0;N
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Conselho de Administração - Suplentes;0;6;0;0;0;N
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Conselho Fiscal - Efetivos;0;0;0;0;0;S
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Conselho Fiscal - Suplentes;0;0;0;0;0;S
85.041.333/0001-11;2023-12-31;3;128576;PORTO PONTA DO FELIX S/A;Diretoria;0;4;0;0;0;N
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Conselho de Administração - Efetivos;2;4;0;0;0;N
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
85.778.074/0001-06;2023-12-31;7;136049;METALURGICA RIOSULENSE S.A.;Diretoria;0;2;0;0;0;N
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Conselho de Administração - Efetivos;2;7;0;0;0;N
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Conselho de Administração - Suplentes;2;7;0;0;0;N
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Conselho Fiscal - Efetivos;0;5;0;0;0;N
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Conselho Fiscal - Suplentes;0;5;0;0;0;N
86.375.425/0001-09;2023-12-31;3;136655;METISA METALURGICA TIMBOENSE S.A.;Diretoria;0;3;0;0;0;N
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Conselho de Administração - Efetivos;0;0;0;0;0;S
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Conselho de Administração - Suplentes;0;0;0;0;0;S
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Conselho Fiscal - Efetivos;0;0;0;0;0;S
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Conselho Fiscal - Suplentes;0;0;0;0;0;S
87.043.832/0001-73;2023-12-31;6;136999;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;Diretoria;0;0;0;0;0;S
87.456.562/0001-22;2023-12-31;2;136062;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Conselho de Administração - Efetivos;0;0;0;0;0;S
87.456.562/0001-22;2023-12-31;2;136062;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Conselho de Administração - Suplentes;0;0;0;0;0;S
87.456.562/0001-22;2023-12-31;2;136062;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Conselho Fiscal - Efetivos;0;0;0;0;0;S
87.456.562/0001-22;2023-12-31;2;136062;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Conselho Fiscal - Suplentes;0;0;0;0;0;S
87.456.562/0001-22;2023-12-31;2;136062;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;Diretoria;0;0;0;0;0;S
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Conselho de Administração - Efetivos;1;6;0;0;0;N
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Conselho de Administração - Suplentes;0;0;0;0;0;S
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Conselho Fiscal - Efetivos;0;0;0;0;0;S
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Conselho Fiscal - Suplentes;0;0;0;0;0;S
87.762.563/0001-03;2023-12-31;7;137839;CIA HABITASUL DE PARTICIPACOES;Diretoria;0;4;0;0;0;N
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Conselho de Administração - Efetivos;0;6;0;0;0;N
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Conselho Fiscal - Efetivos;0;0;0;0;0;S
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Conselho Fiscal - Suplentes;0;0;0;0;0;S
87.870.952/0001-44;2023-12-31;4;135560;BORRACHAS VIPAL S.A.;Diretoria;0;3;0;0;0;N
88.610.126/0001-29;2023-12-31;7;136794;FRAS-LE S.A.;Conselho de Administração - Efetivos;1;4;0;0;0;N
88.610.126/0001-29;2023-12-31;7;136794;FRAS-LE S.A.;Conselho de Administração - Suplentes;0;0;0;0;0;S
88.610.126/0001-29;2023-12-31;7;136794;FRAS-LE S.A.;Conselho Fiscal - Efetivos;0;3;0;0;0;N
